"PTI";"CTSH";"LFUS";"LIFE";"CIZN";"AMAT";"SIVB";"ADOM";"RDI";"ADP";"CENTA";"SELF";"CSWI";"IOTS";"KINS";"BSFT";"GFN";"JKHY";"FUV";"CGNT";"CSSE";"IBCP";"SNMX";"FRTA";"XGTI";"AAXN"
1,20804592319699;73,3229786486267;196,482212840501;4,43208723508563;23,971268875901;52,0326299337066;226,739354859444;5,50641330001174;15,3096788006638;115,576195902579;39,8655826717184;4,20934024741752;44,6631741441506;6,8227557538699;17,8054669101677;54,864094792445;4,49962791762668;113,237474274629;1,8054142583713;3,48854114941118;7,19153333568177;20,5809160764933;0,139135872591888;9,88377427889504;0,166918860790965;24,1762285819531
