"PTI";"CTSH";"LFUS";"LIFE";"CIZN";"AMAT";"SIVB";"ADOM";"RDI";"ADP";"CENTA";"SELF";"CSWI";"IOTS";"KINS";"BSFT";"GFN";"JKHY";"FUV";"CGNT";"CSSE";"IBCP";"SNMX";"FRTA";"XGTI";"AAXN"
0,0242573595128497;-0,0500000000000114;-0,490000000000009;0;0,214613914414088;-0,140000000000001;0,5505;0,0886783290718158;0,0200000000000014;-0,103000000000009;0,100000000000001;-0,0100000000000007;0,0499999999999972;0;0;-0,0262450951826949;0,0284065936616553;0,0452488327383946;0,0526539364818301;-0,00999999999999979;0,0428370720538691;0;-0,00539252061222073;-0,0399999999999991;-0,010159750538699;0,0500000000000007
0,028342564460754;-0,00999999999999091;-0,0949999999999989;0;0,0351621703284088;0,1282;0,425000000000011;0,0784689737859496;-0,0499000000000009;0,0400000000000063;0,019999999999996;-0,0000999999999997669;-0,0499999999999972;0,0250000000000004;0;-0,0173401851895889;0,0449732004274308;-0,131935097481545;-0,0235608990778249;-0,0222113625166447;0,0503263847526387;0;-0,0116210960183272;0,0399999999999991;0,0242873719243843;-0,0660777539506761
-0,000252456337150431;-0,0499999999999972;-0,215000000000003;-0,0499999999999998;0,0258956985691974;-0,0683000000000007;-1,06999999999999;0,00173756000279912;0,00999999999999979;-0,120000000000005;-0,0300000000000011;0;-0,0500000000000043;0,0499999999999989;0,00969999999999871;-0,011456693919996;-0,0791438366044916;0,0945242900667722;-0,00859056990437201;0,0655772749667105;0,0578156974514048;0,0500000000000007;0,0146074793877795;0,0199999999999996;0,00541370507566374;0,0171855293457419
-0,0000868245063974094;-0,0799999999999983;0,390000000000015;0,00641588444090324;-0,175928731129975;-0,0298999999999978;1,31;-0,00885436102237636;-0,00520000000000032;0,0300000000000011;0,0200000000000031;0,0101000000000004;0,0250000000000057;0;-0,0596999999999994;-0,00756945984955593;-0,0194970513747164;-0,0201150891841877;-0,00735098558691405;-0,0545204623834881;0,0553050101501746;0;-0,0140782468305396;0;-0,0066427561261968;-0,0311077753950677
-0,0000298605889486048;0,139999999999986;-0,25;-0,0157079422204518;0,161291552858014;-0,0200000000000031;-0,390000000000015;-0,00573801485579839;0,0251000000000001;-0,0300000000000011;-0,25;-0,000200000000000422;0,125;0;0;-0,0300011567747305;0,0288501171250992;-0,11909903594038;-0,00276745198811845;0,034520462383488;-0,0187035396908115;0;-0,00916394520611452;0,0900000000000016;-0,00513095738638825;0,0266466523704061
0,00118973037902137;-0,039999999999992;0,0199999999999818;0,0407079422204513;0,0229286814763832;0,0100000000000051;-0,650000000000006;-0,0538832900517936;-0,0800000000000001;0;0,109999999999999;-0,0198;0;0;0;0,0051781776459805;0,1065449923582;-0,0832350284034078;0,00822048003474807;-0,0489431874167772;0,0153050101501737;-0,0500000000000007;0,00837890398167285;-0,0200000000000014;-0,00125350776031619;-0,054431101580267
0,00920917076620187;-0,00900000000000034;-0,0199999999999818;0,0185841155590967;-0,283113834596787;-0,0700000000000003;0,0800000000000125;-0,0455272895476821;0;-0,019999999999996;-0,0399999999999991;0;-0,0500000000000043;0,0500000000000007;0,0249999999999986;0,00342123199404654;-0,00755610020365349;0,040841018098007;-0,00609337803887344;-0,0131681750998673;0,0273050101501742;0,0500000000000007;0,0215503285755669;0,0400000000000009;0,00144024946130084;0,0610777539506735
0,00316720790267544;-0,061000000000007;0;0;0,233968735877724;0,119999999999997;1,01999999999998;0,0399821373838356;0,0500000000000007;0,0700000000000074;-0,0799999999999983;0,0200000000000005;0;0;0,0250000000000021;0,00226041460091153;0,0166646635721079;0,0088363908096909;-0,0424768879377244;-0,00747788637483371;0,025102445197879;0;-0,0237045323061733;-0,0300000000000011;-0,000871290132792302;-0,0410777539506739
-0,00891073733418146;0,0600000000000023;0,569999999999993;0;-0,178404499945145;-0,100000000000001;0,160000000000025;-0,0336382657739462;0;-0,150000000000006;-0,0200000000000031;0;-0,199999999999996;-0,0500000000000007;0;0,00149346030228514;0,0544520313707819;-0,0215934239119093;-0,0165692661651975;-0,184258521887483;0,00830073522968178;-0,0500000000000007;-0,00270908432437444;-0,0195999999999987;-0,00048658262518364;-0,103353347629593
-0,0130645710042709;-0,00999999999999091;-0,039999999999992;0;0,180428074372905;0,140000000000001;-3,34;0,0378210200809161;-0,0199999999999996;0,0300000000000011;-0,00999999999999801;-0,00500000000000078;-0,150000000000006;-0,0249999999999986;0,0999999999999979;0,000986732112593813;-0,0779602552508969;0,0594564086494529;0,0235367067932173;-0,0353794795539297;0,046802872689927;0,0500000000000007;-0,00784967142443338;-0,000400000000000844;-0,000204221763329793;-0,0156289413085169
0,0154068470788213;0,0699999999999932;-0,0900000000000034;0;0,0293043486387283;0,0500000000000043;1,72999999999999;-0,0250631720870822;0,00499999999999901;0,039999999999992;-0,0399999999999991;0,00500000000000078;0,25;-0,0200000000000014;-0,0249999999999986;0,000651935816797788;-0,0673662245450224;0,0365384393568888;0,0366811330453585;-0,0301943187416778;-0,148703539690811;0,0500000000000007;0,0046074793877795;0,0199999999999996;-0,000186427544104362;-0,0311377968394595
0,00539870593804581;-0,0799999999999983;0,810000000000002;0;0,196581619451461;0,18;-1,31;-0,0165250965719661;0;0,0900000000000034;0,0499999999999972;-0,00500000000000078;0,0500000000000043;0,0449999999999999;-0,0250000000000021;0,000430735256102821;0,112343585931738;-0,365208631362947;-0,0231915257643021;0,0221784353229024;-0,154167202866624;0,0520999999999994;-0,00784967142443338;-0,0299999999999994;-0,000159750538698988;-0,0261377968394605
0,00185671702103241;0,0900000000000034;1,45499999999998;0,0500000000000003;-0,116249956066063;-0,0800000000000054;-0,884999999999991;0,0291043792954864;0,0150000000000006;-0,0900000000000034;0,0799999999999983;0;0;0;0;0,000284587617478849;0,0770366964396905;-0,00232297746818233;-0,0290464857907935;0,0536350649234358;0,0446648590370735;0,0478999999999985;-0,00539252061222073;-0,0500000000000007;-0,000159750538698988;-0,0172455722345255
-0,00936143991990779;-0,0100000000000051;0,155000000000001;-0,0583158844409035;0,0694113935189051;0,0200000000000031;0,405000000000001;-0,0308103827857873;-0,0199999999999996;-0,0799999999999983;0,0400000000000063;-0,0149999999999997;0;0,0219000000000005;0;0,000188027589743456;-0,002735988670171;-0,0322061539075946;0,0286696277058507;0,0204376310785621;0,0227446189455147;0,0500000000000007;0,00837890398167307;-0,0299999999999994;-0,010159750538699;-0,0244611230246647
0,00678042385710009;0,140000000000001;1,39000000000001;0,0458176302701094;-0,0517995373931583;-0,0499999999999972;-0,715000000000003;-0,0703144497905277;0,0199999999999996;0,0200000000000102;-0,0100000000000051;-0,00999999999999979;0;0,0281000000000002;0;0,000124230192504626;0,0630019790485008;0,00437005107782795;-0,0838166314582227;0,0622113625166447;-0,0701586530256364;0,25;-0,00784967142443338;0;0,00428737192438433;0,00644665237040698
0,00233191593129201;-0,019999999999996;-0,493600000000015;-0,00824683604806431;0,145770048405897;0,029999999999994;0,814999999999998;0,053539025852118;0;0;0,0399999999999991;0;0,0499999999999972;0;-0,0999999999999979;0,0000820791286599842;0,0215112380189781;-0,205827708240633;0,0123050417973736;0,0132681750998676;-0,0291458282641592;0,0500000000000007;0,00460747938777928;-0,0199999999999996;-0,00749204999816921;-0,0597556889841968
0,000801989967768701;-0,150000000000006;-0,206400000000002;0,0387566050285688;0,0336184545596758;0,0600000000000023;-2,06999999999999;-0,0545996968499747;0;0,039999999999992;-0,0249999999999986;0,0599999999999996;0,100000000000001;0;0;0,0000542298391863483;0,0189288330424544;-0,0457520185854037;0,014799916439582;-0,0206;-0,0106436908039136;-0,149999999999999;0,0121503285755666;-0,00999999999999979;0,00418737192438434;0,113248993725005
-0,0102241804904839;0,0300000000000011;0,319999999999993;-0,0443353515874212;0,0247588063395554;-0,0300000000000011;0,18859999999998;0,0440003563750437;0;0,019999999999996;0,0450000000000017;0;0,350000000000001;0;0;0,0000358297597244928;0,01050940195673;0,0764816868542084;-0,0120268898072378;-0,023955406784288;-0,0790458282641602;0,0299999999999976;0,0120503285755669;0,00999999999999979;-0,00744757877353841;0,0378444920986531
